Timestamp,Page_Name,Network_Type,Page_Load_Time_ms,Perceived_Load_Time_ms,LCP_ms,API_Latency_ms,API_Measured,Total_Page_Size_KB,Scenario,Commit_ID,Is_Regression
2026-02-18 13:06:42,Homepage,3G,8891.42,9493.5,961.91,198.07,1,753.03,baseline,clean_baseline,0
2026-02-18 13:06:48,Homepage,WiFi,301.75,882.8,274.93,6.74,1,752.96,baseline,clean_baseline,0
2026-02-18 13:06:52,Products,3G,8781.17,9355.03,960.54,167.55,1,744.06,baseline,clean_baseline,0
2026-02-18 13:06:58,Homepage,WiFi,497.41,1092.72,402.53,11.82,1,752.83,baseline,clean_baseline,0
2026-02-18 13:07:04,Homepage,4G,1892.77,2448.93,655.64,46.06,1,752.98,baseline,clean_baseline,0
2026-02-18 13:07:08,Homepage,4G,1981.1,2576.21,548.97,49.68,1,753.06,baseline,clean_baseline,0
2026-02-18 13:07:12,Products,WiFi,653.25,1216.9,557.69,7.23,1,744.02,baseline,clean_baseline,0
2026-02-18 13:07:17,Homepage,3G,8550.2,9048.42,834.95,161.32,1,752.92,baseline,clean_baseline,0
2026-02-18 13:07:20,About,4G,1989.93,1989.93,646.14,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:07:24,Homepage,3G,8518.0,9023.75,983.73,185.56,1,753.06,baseline,clean_baseline,0
2026-02-18 13:07:25,Homepage,4G,2202.49,2820.97,480.4,63.18,1,753.02,baseline,clean_baseline,0
2026-02-18 13:07:27,Homepage,WiFi,569.24,1208.67,347.1,8.4,1,752.93,baseline,clean_baseline,0
2026-02-18 13:07:31,Homepage,4G,1944.04,2493.42,517.37,43.8,1,752.95,baseline,clean_baseline,0
2026-02-18 13:07:36,Homepage,WiFi,747.06,1358.74,412.65,8.77,1,753.03,baseline,clean_baseline,0
2026-02-18 13:07:39,Products,4G,1925.64,2556.39,556.35,48.51,1,743.99,baseline,clean_baseline,0
2026-02-18 13:07:44,Products,4G,1760.73,2406.42,548.77,29.88,1,743.99,baseline,clean_baseline,0
2026-02-18 13:07:45,About,WiFi,635.84,635.84,556.98,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:07:48,Products,4G,1800.3,2384.56,552.52,38.51,1,744.01,baseline,clean_baseline,0
2026-02-18 13:07:53,About,4G,1643.84,1643.84,595.58,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:07:59,Products,3G,8343.33,8941.3,807.59,184.77,1,743.99,baseline,clean_baseline,0
2026-02-18 13:08:04,About,4G,2259.03,2259.03,583.96,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:08:07,About,WiFi,588.36,588.36,377.43,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:08:14,Products,3G,8968.25,9490.77,918.37,168.17,1,743.93,baseline,clean_baseline,0
2026-02-18 13:08:19,About,4G,1996.16,1996.16,608.21,,0,735.24,baseline,clean_baseline,0
2026-02-18 13:08:21,Homepage,4G,2215.85,2761.17,612.33,48.86,1,752.95,baseline,clean_baseline,0
2026-02-18 13:08:25,About,WiFi,485.5,485.5,472.73,,0,735.21,baseline,clean_baseline,0
2026-02-18 13:08:29,Homepage,3G,9204.45,9756.7,875.95,188.55,1,753.12,baseline,clean_baseline,0
2026-02-18 13:08:30,Products,4G,2199.9,2904.14,509.87,55.25,1,743.97,baseline,clean_baseline,0
2026-02-18 13:08:31,Homepage,3G,8983.01,9611.26,827.4,183.8,1,753.0,baseline,clean_baseline,0
2026-02-18 13:08:38,Products,4G,2066.27,2740.85,658.49,43.12,1,744.04,baseline,clean_baseline,0
2026-02-18 13:08:40,Homepage,4G,2307.07,2887.57,659.9,45.21,1,753.06,baseline,clean_baseline,0
2026-02-18 13:08:42,Homepage,4G,2301.32,2871.81,566.03,45.41,1,753.02,baseline,clean_baseline,0
2026-02-18 13:08:45,About,3G,8659.47,8659.47,872.19,,0,735.25,baseline,clean_baseline,0
2026-02-18 13:08:47,About,WiFi,526.31,526.31,319.42,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:08:52,Products,WiFi,684.0,1221.72,493.71,8.15,1,744.01,baseline,clean_baseline,0
2026-02-18 13:08:56,About,3G,8778.49,8778.49,865.24,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:08:59,Products,4G,2081.35,2925.3,522.35,58.66,1,743.99,baseline,clean_baseline,0
2026-02-18 13:09:03,Products,4G,1773.3,2426.51,482.57,52.17,1,743.99,baseline,clean_baseline,0
2026-02-18 13:09:08,Homepage,3G,8743.01,9291.0,907.6,180.12,1,752.97,baseline,clean_baseline,0
2026-02-18 13:09:11,Homepage,4G,1790.96,2445.96,472.71,46.96,1,753.04,baseline,clean_baseline,0
2026-02-18 13:09:15,About,3G,8240.09,8240.09,726.48,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:09:19,About,WiFi,666.96,666.96,252.37,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:09:25,Homepage,3G,8477.85,9097.39,954.4,139.54,1,753.16,baseline,clean_baseline,0
2026-02-18 13:09:28,About,WiFi,446.09,446.09,409.87,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:09:32,About,WiFi,535.57,535.57,316.18,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:09:38,About,WiFi,669.0,669.0,351.35,,0,735.16,baseline,clean_baseline,0
2026-02-18 13:09:45,About,WiFi,711.39,711.39,375.29,,0,735.26,baseline,clean_baseline,0
2026-02-18 13:09:50,Homepage,4G,1856.33,2495.71,534.9,57.21,1,753.01,baseline,clean_baseline,0
2026-02-18 13:09:54,About,WiFi,541.16,541.16,366.01,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:10:01,About,4G,2000.67,2000.67,516.3,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:10:03,About,3G,8561.56,8561.56,733.81,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:10:06,Products,WiFi,495.21,1032.3,429.31,8.14,1,743.88,baseline,clean_baseline,0
2026-02-18 13:10:11,Homepage,4G,1913.34,2596.34,550.86,28.01,1,752.98,baseline,clean_baseline,0
2026-02-18 13:10:13,Homepage,3G,8621.51,9332.86,773.04,189.48,1,752.93,baseline,clean_baseline,0
2026-02-18 13:10:19,Products,3G,8750.79,9387.2,735.55,183.93,1,744.01,baseline,clean_baseline,0
2026-02-18 13:10:26,Products,WiFi,161.7,696.62,418.17,4.16,1,743.95,baseline,clean_baseline,0
2026-02-18 13:10:29,Products,4G,2073.97,2678.2,441.56,51.11,1,744.04,baseline,clean_baseline,0
2026-02-18 13:10:36,Products,WiFi,402.47,939.26,451.82,9.13,1,743.92,baseline,clean_baseline,0
2026-02-18 13:10:37,About,3G,8676.04,8676.04,706.27,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:10:42,Homepage,4G,1759.45,2436.37,569.92,39.85,1,753.0,baseline,clean_baseline,0
2026-02-18 13:10:43,Products,3G,8149.44,8738.42,891.2,213.8,1,744.08,baseline,clean_baseline,0
2026-02-18 13:10:44,Products,3G,8541.05,9166.79,832.74,168.86,1,744.03,baseline,clean_baseline,0
2026-02-18 13:10:46,Products,WiFi,775.98,1388.1,375.67,4.31,1,743.93,baseline,clean_baseline,0
2026-02-18 13:10:47,About,3G,8919.21,8919.21,811.97,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:10:48,Homepage,4G,1971.51,2750.55,496.05,35.42,1,752.98,baseline,clean_baseline,0
2026-02-18 13:10:52,Products,3G,8861.13,9521.25,811.68,180.32,1,743.95,baseline,clean_baseline,0
2026-02-18 13:10:54,Homepage,4G,1906.27,2654.12,487.77,48.99,1,753.01,baseline,clean_baseline,0
2026-02-18 13:10:56,About,3G,8861.0,8861.0,924.73,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:11:00,Products,4G,1826.6,2452.7,474.97,51.36,1,743.93,baseline,clean_baseline,0
2026-02-18 13:11:04,Products,4G,1533.31,2002.88,663.33,61.41,1,743.96,baseline,clean_baseline,0
2026-02-18 13:11:05,Products,4G,1853.77,2357.2,407.83,36.19,1,744.02,baseline,clean_baseline,0
2026-02-18 13:11:06,About,4G,2139.92,2139.92,582.69,,0,735.25,baseline,clean_baseline,0
2026-02-18 13:11:09,About,4G,1876.57,1876.57,553.13,,0,735.16,baseline,clean_baseline,0
2026-02-18 13:11:10,Products,3G,8570.29,9036.01,901.8,204.82,1,744.05,baseline,clean_baseline,0
2026-02-18 13:11:13,Homepage,WiFi,639.82,1145.02,376.91,5.58,1,752.98,baseline,clean_baseline,0
2026-02-18 13:11:16,About,WiFi,556.89,556.89,392.22,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:11:21,Homepage,4G,2440.28,3020.99,618.3,42.81,1,752.96,baseline,clean_baseline,0
2026-02-18 13:11:22,Products,3G,8524.69,8961.88,899.49,158.73,1,744.07,baseline,clean_baseline,0
2026-02-18 13:11:28,Homepage,WiFi,462.02,1087.57,349.42,9.0,1,753.1,baseline,clean_baseline,0
2026-02-18 13:11:29,About,WiFi,485.64,485.64,278.38,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:11:33,Products,WiFi,578.93,1142.53,470.02,6.72,1,743.99,baseline,clean_baseline,0
2026-02-18 13:11:34,Homepage,4G,1735.36,2147.75,584.16,36.53,1,753.0,baseline,clean_baseline,0
2026-02-18 13:11:40,About,3G,8665.88,8665.88,990.29,,0,735.25,baseline,clean_baseline,0
2026-02-18 13:11:47,About,3G,9190.5,9190.5,856.14,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:11:54,Homepage,4G,1918.78,2634.62,509.12,28.52,1,752.97,baseline,clean_baseline,0
2026-02-18 13:11:58,About,4G,1946.19,1946.19,501.5,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:12:05,Products,4G,1787.61,2238.13,527.74,61.75,1,744.09,baseline,clean_baseline,0
2026-02-18 13:12:07,About,4G,1813.82,1813.82,599.3,,0,735.21,baseline,clean_baseline,0
2026-02-18 13:12:10,About,4G,1885.42,1885.42,544.35,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:12:15,Homepage,WiFi,585.64,1302.29,426.89,6.87,1,752.87,baseline,clean_baseline,0
2026-02-18 13:12:17,Homepage,3G,9031.53,9752.64,693.76,160.97,1,752.98,baseline,clean_baseline,0
2026-02-18 13:12:20,Products,3G,8508.05,9061.7,863.07,163.3,1,743.87,baseline,clean_baseline,0
2026-02-18 13:12:27,Products,3G,8911.42,9316.27,685.28,205.19,1,743.98,baseline,clean_baseline,0
2026-02-18 13:12:34,About,3G,8716.49,8716.49,1014.29,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:12:35,Products,3G,8657.1,9161.53,936.95,180.58,1,743.93,baseline,clean_baseline,0
2026-02-18 13:12:41,Homepage,WiFi,621.81,1291.04,418.79,7.27,1,752.96,baseline,clean_baseline,0
2026-02-18 13:12:48,Products,WiFi,420.24,839.78,390.16,6.87,1,743.99,baseline,clean_baseline,0
2026-02-18 13:12:51,About,4G,1860.62,1860.62,601.56,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:12:57,About,3G,8543.62,8543.62,969.18,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:12:59,Homepage,4G,2137.01,2818.37,522.69,39.71,1,753.0,baseline,clean_baseline,0
2026-02-18 13:13:01,Homepage,3G,8526.65,9152.52,993.66,185.41,1,752.98,baseline,clean_baseline,0
2026-02-18 13:13:08,About,4G,1946.38,1946.38,538.2,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:13:11,Homepage,3G,8534.29,9074.3,848.64,202.29,1,753.0,baseline,clean_baseline,0
2026-02-18 13:13:16,About,3G,8660.87,8660.87,838.61,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:13:17,Products,4G,1763.0,2360.02,477.8,54.09,1,743.97,baseline,clean_baseline,0
2026-02-18 13:13:21,Homepage,3G,9006.63,9507.11,999.61,167.94,1,753.06,baseline,clean_baseline,0
2026-02-18 13:13:25,About,WiFi,737.65,737.65,396.88,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:13:29,Homepage,3G,8951.82,9385.8,808.57,203.53,1,753.01,baseline,clean_baseline,0
2026-02-18 13:13:32,Homepage,3G,8703.09,9300.8,759.7,173.74,1,752.95,baseline,clean_baseline,0
2026-02-18 13:13:38,Products,3G,8537.9,9201.03,864.64,193.58,1,743.94,baseline,clean_baseline,0
2026-02-18 13:13:42,Homepage,3G,8680.2,9283.88,841.76,144.43,1,753.02,baseline,clean_baseline,0
2026-02-18 13:13:47,Homepage,3G,8669.33,9316.83,849.28,217.91,1,753.04,baseline,clean_baseline,0
2026-02-18 13:13:48,Homepage,3G,8161.1,8595.64,910.71,197.45,1,753.13,baseline,clean_baseline,0
2026-02-18 13:13:50,Products,4G,1769.48,2292.28,613.97,45.59,1,743.95,baseline,clean_baseline,0
2026-02-18 13:13:52,About,3G,8563.39,8563.39,993.75,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:13:57,Products,WiFi,382.57,1010.99,248.98,7.22,1,743.94,baseline,clean_baseline,0
2026-02-18 13:14:02,About,4G,1899.14,1899.14,634.23,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:14:04,Products,3G,8430.11,8945.49,949.17,149.76,1,744.1,baseline,clean_baseline,0
2026-02-18 13:14:06,Products,WiFi,671.77,1228.03,278.71,9.44,1,744.03,baseline,clean_baseline,0
2026-02-18 13:14:09,About,4G,2316.96,2316.96,656.91,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:14:10,About,WiFi,456.11,456.11,315.6,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:14:17,Products,3G,8636.86,9443.31,869.24,190.6,1,743.97,baseline,clean_baseline,0
2026-02-18 13:14:18,Products,4G,1978.11,2707.65,513.88,46.92,1,744.05,baseline,clean_baseline,0
2026-02-18 13:14:19,Homepage,4G,1955.28,2589.42,432.98,30.31,1,752.92,baseline,clean_baseline,0
2026-02-18 13:14:26,About,3G,8359.44,8359.44,973.0,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:14:32,Products,WiFi,418.74,1063.81,423.56,5.03,1,743.96,baseline,clean_baseline,0
2026-02-18 13:14:33,Products,WiFi,562.55,1143.2,363.55,7.02,1,744.03,baseline,clean_baseline,0
2026-02-18 13:14:37,Homepage,3G,9217.6,9848.31,807.83,181.22,1,753.08,baseline,clean_baseline,0
2026-02-18 13:14:39,Homepage,3G,8883.56,9618.2,963.22,206.51,1,752.96,baseline,clean_baseline,0
2026-02-18 13:14:40,Homepage,WiFi,524.16,993.83,343.36,10.42,1,752.98,baseline,clean_baseline,0
2026-02-18 13:14:41,Products,3G,8464.47,8969.43,1004.98,227.41,1,744.03,baseline,clean_baseline,0
2026-02-18 13:14:45,Homepage,4G,1881.08,2510.19,548.6,50.48,1,752.91,baseline,clean_baseline,0
2026-02-18 13:14:46,About,4G,1989.64,1989.64,516.58,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:14:50,Products,3G,8407.23,8806.71,906.07,214.71,1,744.1,baseline,clean_baseline,0
2026-02-18 13:14:55,Homepage,WiFi,455.59,1036.42,409.5,4.2,1,753.0,baseline,clean_baseline,0
2026-02-18 13:15:02,Homepage,WiFi,749.72,1217.48,362.27,4.47,1,753.06,baseline,clean_baseline,0
2026-02-18 13:15:08,Products,3G,8880.42,9292.26,957.54,185.48,1,743.95,baseline,clean_baseline,0
2026-02-18 13:15:15,Homepage,4G,2150.65,2692.29,513.9,35.96,1,752.99,baseline,clean_baseline,0
2026-02-18 13:15:16,About,4G,2316.46,2316.46,544.38,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:15:23,About,WiFi,328.31,328.31,309.01,,0,735.24,baseline,clean_baseline,0
2026-02-18 13:15:29,Homepage,3G,8664.38,9278.47,1030.17,184.28,1,753.0,baseline,clean_baseline,0
2026-02-18 13:15:36,Homepage,4G,2036.89,2534.86,537.06,52.72,1,753.07,baseline,clean_baseline,0
2026-02-18 13:15:37,About,WiFi,669.06,669.06,361.64,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:15:40,Products,3G,8649.31,9289.37,998.46,189.11,1,744.02,baseline,clean_baseline,0
2026-02-18 13:15:44,Homepage,4G,2196.72,2811.81,587.02,49.87,1,753.07,baseline,clean_baseline,0
2026-02-18 13:15:50,About,WiFi,509.09,509.09,382.33,,0,735.25,baseline,clean_baseline,0
2026-02-18 13:15:51,Homepage,3G,9105.48,9735.52,859.26,214.26,1,752.98,baseline,clean_baseline,0
2026-02-18 13:15:53,Products,WiFi,481.38,1041.7,403.22,5.67,1,744.0,baseline,clean_baseline,0
2026-02-18 13:15:56,About,WiFi,551.85,551.85,353.72,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:15:58,About,4G,2174.58,2174.58,523.43,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:16:05,Products,WiFi,529.36,1286.84,293.5,7.29,1,744.03,baseline,clean_baseline,0
2026-02-18 13:16:10,Homepage,WiFi,605.34,1016.22,397.44,4.99,1,753.01,baseline,clean_baseline,0
2026-02-18 13:16:17,Products,4G,1842.94,2420.65,537.14,40.65,1,743.89,baseline,clean_baseline,0
2026-02-18 13:16:24,Products,WiFi,440.59,945.77,356.09,8.32,1,744.09,baseline,clean_baseline,0
2026-02-18 13:16:26,Products,3G,8682.91,9333.97,857.45,169.62,1,743.96,baseline,clean_baseline,0
2026-02-18 13:16:29,Homepage,4G,1802.95,2399.29,537.41,29.22,1,753.01,baseline,clean_baseline,0
2026-02-18 13:16:30,About,WiFi,624.16,624.16,411.59,,0,735.27,baseline,clean_baseline,0
2026-02-18 13:16:32,Products,3G,9062.23,9709.61,1112.01,188.26,1,744.04,baseline,clean_baseline,0
2026-02-18 13:16:33,Products,4G,1899.34,2440.67,546.46,48.18,1,743.97,baseline,clean_baseline,0
2026-02-18 13:16:37,Products,3G,8803.37,9238.64,847.61,155.89,1,743.9,baseline,clean_baseline,0
2026-02-18 13:16:42,Products,4G,1841.07,2508.82,564.87,53.52,1,744.01,baseline,clean_baseline,0
2026-02-18 13:16:46,Products,4G,2109.51,2743.36,552.58,52.36,1,744.05,baseline,clean_baseline,0
2026-02-18 13:16:49,Products,3G,9017.77,9683.04,648.88,178.88,1,743.99,baseline,clean_baseline,0
2026-02-18 13:16:54,About,4G,1738.97,1738.97,624.67,,0,735.16,baseline,clean_baseline,0
2026-02-18 13:16:59,About,3G,8414.7,8414.7,838.91,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:17:04,About,WiFi,597.99,597.99,427.56,,0,735.23,baseline,clean_baseline,0
2026-02-18 13:17:07,Homepage,4G,1921.98,2266.9,537.63,58.5,1,753.0,baseline,clean_baseline,0
2026-02-18 13:17:13,Products,3G,8701.39,9185.62,762.3,182.48,1,743.99,baseline,clean_baseline,0
2026-02-18 13:17:15,Homepage,WiFi,527.74,1064.48,423.97,6.09,1,752.99,baseline,clean_baseline,0
2026-02-18 13:17:21,About,4G,1686.74,1686.74,567.69,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:17:28,Homepage,4G,2227.08,2793.65,575.46,36.91,1,753.06,baseline,clean_baseline,0
2026-02-18 13:17:33,About,4G,1873.07,1873.07,615.13,,0,735.24,baseline,clean_baseline,0
2026-02-18 13:17:40,About,WiFi,382.22,382.22,347.92,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:17:41,Homepage,3G,8260.05,8765.37,715.73,146.02,1,753.02,baseline,clean_baseline,0
2026-02-18 13:17:47,Products,4G,2029.18,2705.19,564.94,42.07,1,743.99,baseline,clean_baseline,0
2026-02-18 13:17:48,Products,4G,1883.54,2554.31,542.26,58.75,1,744.02,baseline,clean_baseline,0
2026-02-18 13:17:49,Products,3G,9003.64,9539.28,805.05,180.29,1,743.97,baseline,clean_baseline,0
2026-02-18 13:17:55,Products,3G,9016.48,9588.77,939.5,197.83,1,743.98,baseline,clean_baseline,0
2026-02-18 13:17:59,About,WiFi,606.38,606.38,285.9,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:18:02,Products,WiFi,594.84,1139.95,336.01,4.84,1,743.88,baseline,clean_baseline,0
2026-02-18 13:18:03,Homepage,WiFi,527.67,1075.07,497.86,7.16,1,753.03,baseline,clean_baseline,0
2026-02-18 13:18:07,Products,WiFi,449.19,1030.59,370.18,9.84,1,743.95,baseline,clean_baseline,0
2026-02-18 13:18:11,About,3G,8523.12,8523.12,849.7,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:18:17,About,4G,1903.8,1903.8,500.74,,0,735.21,baseline,clean_baseline,0
2026-02-18 13:18:19,Homepage,3G,8610.49,9142.36,819.16,186.55,1,752.93,baseline,clean_baseline,0
2026-02-18 13:18:25,Products,WiFi,543.85,1074.6,432.36,8.11,1,744.04,baseline,clean_baseline,0
2026-02-18 13:18:31,Homepage,WiFi,451.96,939.06,306.93,7.04,1,752.97,baseline,clean_baseline,0
2026-02-18 13:18:36,About,WiFi,404.15,404.15,263.73,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:18:40,About,WiFi,463.07,463.07,321.41,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:18:41,About,3G,9043.73,9043.73,823.72,,0,735.19,baseline,clean_baseline,0
2026-02-18 13:18:47,About,WiFi,648.6,648.6,253.27,,0,735.26,baseline,clean_baseline,0
2026-02-18 13:18:51,Products,3G,8023.42,8531.58,851.22,179.7,1,743.96,baseline,clean_baseline,0
2026-02-18 13:18:58,About,3G,8902.94,8902.94,849.87,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:19:05,Homepage,3G,8828.7,9314.45,753.47,224.85,1,752.92,baseline,clean_baseline,0
2026-02-18 13:19:08,About,4G,1975.28,1975.28,516.13,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:19:15,About,3G,8844.98,8844.98,723.35,,0,735.16,baseline,clean_baseline,0
2026-02-18 13:19:20,Products,4G,1928.19,2430.42,523.91,51.55,1,743.91,baseline,clean_baseline,0
2026-02-18 13:19:22,Products,WiFi,738.48,1338.37,362.62,4.54,1,744.02,baseline,clean_baseline,0
2026-02-18 13:19:27,Homepage,3G,8575.45,9092.94,762.15,175.69,1,752.99,baseline,clean_baseline,0
2026-02-18 13:19:31,Homepage,3G,8503.67,8952.02,1016.15,217.31,1,752.93,baseline,clean_baseline,0
2026-02-18 13:19:38,Products,3G,8699.75,9399.73,815.88,201.03,1,743.98,baseline,clean_baseline,0
2026-02-18 13:19:39,Products,3G,8598.79,9034.16,876.58,165.17,1,743.96,baseline,clean_baseline,0
2026-02-18 13:19:43,Homepage,4G,1921.24,2657.68,554.98,44.63,1,752.9,baseline,clean_baseline,0
2026-02-18 13:19:46,Products,3G,8553.7,9214.72,734.28,138.65,1,744.02,baseline,clean_baseline,0
2026-02-18 13:19:49,About,4G,1961.55,1961.55,649.88,,0,735.15,baseline,clean_baseline,0
2026-02-18 13:19:52,About,WiFi,507.94,507.94,356.83,,0,735.16,baseline,clean_baseline,0
2026-02-18 13:19:57,Products,3G,8848.94,9339.55,920.85,205.16,1,744.09,baseline,clean_baseline,0
2026-02-18 13:20:00,About,WiFi,355.78,355.78,483.13,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:20:05,Homepage,3G,9070.06,9686.12,907.26,178.86,1,753.02,baseline,clean_baseline,0
2026-02-18 13:20:11,Homepage,4G,1933.54,2587.53,581.76,38.61,1,752.99,baseline,clean_baseline,0
2026-02-18 13:20:14,Products,4G,1988.48,2744.64,569.33,35.33,1,743.98,baseline,clean_baseline,0
2026-02-18 13:20:20,Products,4G,2159.08,2727.24,516.73,56.06,1,743.98,baseline,clean_baseline,0
2026-02-18 13:20:24,Homepage,WiFi,444.09,882.22,511.06,10.54,1,753.0,baseline,clean_baseline,0
2026-02-18 13:20:28,Homepage,WiFi,768.53,1405.12,382.08,4.66,1,752.99,baseline,clean_baseline,0
2026-02-18 13:20:35,Homepage,WiFi,427.58,1069.98,373.36,10.11,1,752.94,baseline,clean_baseline,0
2026-02-18 13:20:40,Homepage,WiFi,381.5,790.53,487.51,4.79,1,752.98,baseline,clean_baseline,0
2026-02-18 13:20:46,About,3G,8538.51,8538.51,729.08,,0,735.18,baseline,clean_baseline,0
2026-02-18 13:20:51,Homepage,4G,1932.43,2705.31,561.34,45.52,1,752.96,baseline,clean_baseline,0
2026-02-18 13:20:54,Products,3G,8612.88,9115.16,894.6,215.4,1,743.92,baseline,clean_baseline,0
2026-02-18 13:20:58,About,WiFi,505.22,505.22,422.81,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:21:01,Products,WiFi,465.71,984.49,456.43,8.56,1,743.96,baseline,clean_baseline,0
2026-02-18 13:21:07,Products,3G,8584.5,9138.92,864.5,189.95,1,743.95,baseline,clean_baseline,0
2026-02-18 13:21:13,Homepage,4G,1902.77,2491.18,536.7,40.07,1,753.01,baseline,clean_baseline,0
2026-02-18 13:21:19,Products,3G,9286.43,9638.51,955.32,208.44,1,744.01,baseline,clean_baseline,0
2026-02-18 13:21:25,Products,4G,1539.62,2158.13,516.04,43.11,1,743.93,baseline,clean_baseline,0
2026-02-18 13:21:29,About,4G,1795.11,1795.11,563.98,,0,735.2,baseline,clean_baseline,0
2026-02-18 13:21:34,About,4G,2062.55,2062.55,508.81,,0,735.24,baseline,clean_baseline,0
2026-02-18 13:21:35,About,3G,9143.55,9143.55,788.87,,0,735.22,baseline,clean_baseline,0
2026-02-18 13:21:39,Homepage,WiFi,512.84,849.88,357.06,6.4,1,753.03,baseline,clean_baseline,0
2026-02-18 13:21:46,Homepage,3G,9018.11,9438.84,970.72,184.65,1,753.09,baseline,clean_baseline,0
2026-02-18 13:21:50,Products,4G,1924.47,2726.03,540.69,58.19,1,743.95,baseline,clean_baseline,0
2026-02-18 13:21:52,Products,WiFi,518.7,1045.56,289.35,7.15,1,744.08,baseline,clean_baseline,0
2026-02-18 13:21:54,Products,WiFi,577.74,1214.71,339.0,4.12,1,744.01,baseline,clean_baseline,0
2026-02-18 13:21:57,Products,3G,8989.7,9615.68,841.9,160.75,1,743.99,baseline,clean_baseline,0
2026-02-18 13:22:04,Products,3G,8481.04,8860.43,816.22,187.42,1,744.0,baseline,clean_baseline,0
2026-02-18 13:22:05,Homepage,WiFi,615.43,1155.35,353.52,7.32,1,752.99,baseline,clean_baseline,0
2026-02-18 13:22:08,Products,WiFi,396.34,916.38,377.46,4.9,1,744.05,baseline,clean_baseline,0
2026-02-18 13:22:11,Homepage,3G,8935.35,9364.99,851.69,186.85,1,752.96,baseline,clean_baseline,0
2026-02-18 13:22:14,About,3G,8441.63,8441.63,728.59,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:22:15,Products,3G,8516.72,8964.11,901.96,200.19,1,743.96,baseline,clean_baseline,0
2026-02-18 13:22:22,Products,3G,8709.81,9200.52,864.76,197.61,1,744.12,baseline,clean_baseline,0
2026-02-18 13:22:25,About,WiFi,776.58,776.58,265.93,,0,735.17,baseline,clean_baseline,0
2026-02-18 13:22:26,Products,4G,1957.36,2683.71,514.97,34.57,1,743.98,baseline,clean_baseline,0
2026-02-18 13:22:27,About,3G,8012.46,8012.46,918.39,,0,735.17,api_delay_2s,slow_api_query,0
2026-02-18 13:22:32,Homepage,4G,2357.63,4993.08,575.29,2003.75,1,753.05,api_delay_2s,slow_api_query,1
2026-02-18 13:22:37,Homepage,WiFi,690.78,3302.33,350.4,2033.35,1,753.1,api_delay_2s,slow_api_query,1
2026-02-18 13:22:40,About,WiFi,552.88,552.88,364.14,,0,735.2,api_delay_2s,slow_api_query,0
2026-02-18 13:22:47,About,3G,8103.49,8103.49,842.85,,0,735.18,api_delay_2s,slow_api_query,0
2026-02-18 13:22:48,Products,4G,2343.83,4906.97,574.6,2058.2,1,744.02,api_delay_2s,slow_api_query,1
